buuid,txn_vol,accepted_txn,failed_txn,capital_granted
1575231983115-1d04ee3f-80c0-4500-9f0c-35e42966f0c3,837660.55,503,94,1
1568313876983-0164ae21-3801-42a9-b370-ec2df3925082,22301.0,73,8,1
1568659972846-f56a4bf8-4409-43eb-8eba-770426e0489c,131755.0,644,127,1
1560980106953-1fd4c500-e013-44cb-a663-fb904e9e1853,22540.0,55,24,1
1497472885653-6d63ed48-c77e-479f-b686-173d77c83803,48810.0,78,17,1
1568154004116-05c24db7-067a-4e36-ae5b-e5b23f40ef96,27850.5,80,9,1
1570131432423-26c5594c-d64a-4f82-8a3f-64eb1f491a1f,107520.37,650,314,1
1571224811630-ba9b3ce2-857d-402a-8b3b-5af96c2a0874,30894.5,66,5,1
1571239304538-a7eadc8e-bffc-4573-bd09-2954c75092b9,78167.5,956,95,1
1571435572540-c51dee7a-0be8-40c3-871b-fd261c9e7fb1,10336.0,125,12,1
1571852520558-e40d80df-17d8-4e0a-af2f-28e51819ae55,102575.0,89,22,1
1572372716228-d23708b1-dc2e-41db-a78d-ad35edd75fe8,54375.0,146,22,1
1570426536077-f51a3095-3094-40e3-9c1e-8bf8dba4cad9,37535.0,95,6,1
1571305978380-a3b5d1bf-1344-4dad-83e5-b2e7ae37c733,71176.0,113,24,1
1572539694744-ec789e22-ba30-46dd-a8f2-fb7943be6557,43159.0,210,32,1
1572967629801-f257210d-cdca-4c2b-af6a-5b2b1016abe6,15868.0,85,15,1
1573115895784-a6e6b2ea-4a65-4aa6-9d22-69aa0c3e5091,39500.0,225,39,1
1573207415520-9164a8df-19c7-4b92-af45-826a15bb5996,198572.18,547,155,1
1573302641253-880cdb4a-ffbf-40e5-8393-c68529e395e8,58199.7,161,44,1
1571663156763-20dbf8c5-c548-44c6-a87a-587a2e67f73b,23990.0,194,57,1
1573909589968-f6b3f857-61dc-4956-a774-a2bf0fd19615,26796.0,93,19,1
1574531126031-cd14acbf-3aa1-4313-832d-87fbbdeae00c,85861.0,597,206,1
1574753782569-9d027aaa-ea4c-4006-a310-b473eaf09bfe,121880.0,176,43,1
1574799716719-d27523b9-23d1-415a-9542-5f2ea999d4e5,39175.0,80,20,1
1574700849279-ee919bfe-8ea2-46c7-9486-51d9452d100c,177943.0,426,86,1
1575014881341-589a98e4-84c2-4fc3-86ad-134416c86877,81935.0,246,48,1
1575520755523-ed562060-9120-4207-a4ad-607f58b45d12,36516.56,480,107,1
1496052789231-a0490549-3c95-4883-98dd-8bca87699b6a,20054.0,83,20,1
1578037168761-04045f23-52c7-4341-bddd-b4a1ebdfa0fd,48651.0,329,64,1
1560193307856-59c8ed38-cb0a-4bb1-bfba-1bf94e410ca7,7915.0,44,13,1
1536757675950-7a12f8d6-ab90-4b30-9a84-18e0fa20f82b,16330.0,17,0,1
1564048994378-ce5fc92d-9233-4268-887f-8a7ce25b24ee,47825.0,122,6,1
1564420614253-9d59929a-9446-436c-aff9-0f6dfe8354d1,277261.14,98,14,1
1565774773640-0f9e6f9c-a40a-4aee-bd0c-11f7624f064e,65623.0,143,37,1
1565513162047-6711df6d-7735-48d3-8640-93b0af18fc01,547652.6799999999,482,75,1
1565258618140-0cef9aaa-d0cb-4370-a100-2914b5a15837,39295.0,781,88,1
1567151473526-3d3fd2bd-e4b2-4f5b-b2d4-2a176ffb9418,53800.0,46,7,1
1568102091651-3943184e-f877-4bd8-b13a-a2fece830327,81803.0,72,15,1
1568571822528-e8398040-410d-4d32-b36a-d5da5d0e33a6,144702.0,1219,134,1
1571065689676-0910619a-f89b-44ae-b6d2-5c23ff253f57,44455.0,125,16,1
1571847253676-e673956b-6a79-4447-ad24-bf9737d08624,71825.3,277,56,1
1525724732386-f1779a18-51af-4375-a505-17d794be7805,60524.0,178,35,1
1573192787267-46c04804-e1d2-45a0-9bff-35362e9ef0b6,220748.0,740,346,1
1574502118926-b79b5573-1d7f-4a76-8cc7-ffa7ad2bc634,25352.5,83,1,1
1568138912693-f8e24eb2-6b93-4c68-93ad-3ee67aa2f0dc,973877.28,3714,418,1
1568138912693-f8e24eb2-6b93-4c68-93ad-3ee67aa2f0dc,963855.28,3674,418,1
1574689970165-64ceee5f-71ad-40ad-bed4-b1990f2e6925,24030.0,45,2,1
1574843876538-46c6fb68-453a-430b-95d1-deba0f52cebf,82020.0,14,3,1
1543742382001-e7467ebb-5259-4efb-870d-c31b8f9d0587,180109.76,1613,574,1
1574898280800-eb653901-080f-4320-ac8c-351d0acca77a,203472.1,2857,969,1
1519891909281-e1f41725-6cd9-4371-8843-a8fa842329c4,36780.0,102,10,1
1577106475707-d7fda267-f0d8-4cf8-8c50-7f2ef7356a81,102645.0,27,6,1
1577548051896-64fd63e6-7f99-4b64-9643-99b001becde7,62854.0,338,80,1
1577712124121-b7938c3a-02d0-4ca8-8449-14e96ae0cf23,70774.0,1059,206,1
1578310736806-330c1daa-e9cb-4f7e-8727-06439c0f1d74,45300.95,113,18,1
1578454578974-3198358f-001c-4545-be7e-7e70ae282a8c,103825.47,1043,210,1
1578993764895-c252289b-e3ac-4ab7-b9d8-dc6daee33df2,339877.23000000004,303,78,1
1578723307442-3f9d5108-baff-403e-a5eb-cbb8de32a989,103018.0,590,72,1
1579705807457-f7f717fc-c32b-4038-87c0-e0f488bc1a16,31088.5,414,245,1
1571473002958-76439d6b-a90b-4ec2-81fb-b788a3085537,81709.75,266,64,1
1572546664720-db6389ad-d45a-46c8-8cd2-e40b422b6e20,128692.0,29,3,1
1573304498475-63d9029e-2e69-4c4f-b858-d9e752014d3c,227756.0,161,55,1
1568103979505-b1fc8405-e793-443d-9747-5d820354387f,107690.0,250,25,1
1574234041810-5137308e-b53b-497b-aa56-e47d967d45dc,10005.0,34,30,1
1574247988416-e7d9bb5d-a556-44b2-9987-bfd2da503446,35423.0,445,268,1
1574048183073-1181ddee-343f-4eca-853e-dec0c92f2794,62062.15,691,92,1
1574609609897-81720616-1564-4db0-a5c9-dc41ad7a5e8d,190956.0,2885,535,1
1574848582195-de87632d-497c-464b-a509-aa71ba8c822f,10092.0,40,30,1
1574779121893-7ac81838-e1b5-4ecd-bdea-9196b9f862da,15704.11,138,60,1
1574955715548-7cf46f7f-6f7f-44ca-9fd2-9360c254b944,35870.0,45,6,1
1573650646877-3eb0c11e-d33d-4362-898e-341a494c4ce7,13099.0,39,9,1
1575007381053-5f119afc-066c-4030-a58e-cc7b131c4e45,11690.0,21,8,1
1574833166617-6caa5693-47e3-4e29-92c3-965a8c83733a,64251.200000000004,492,139,1
1575187818389-77a3c484-209d-4a09-9d07-65f0ef8d2cae,69285.0,106,23,1
1575007017046-dcbd5ab2-5fda-4479-aea4-a836b1058a01,25500.0,83,20,1
1574745381991-6f2ed4c1-0e85-4570-b9e0-cb458794a026,691582.2,1152,117,1
1575898576881-e4215c3d-a443-4a53-a35e-c665a896699a,85204.0,418,64,1
1575982071807-4b6ef633-8f68-4cdd-9a40-89f42af3004a,75368.0,545,98,1
1576354353783-5e767dbf-db72-47d1-9a61-fe680184e1db,227758.5,1834,627,1
1576406310076-cd187aa5-c624-4959-b583-22e8fb1a495b,14661.460000000001,208,108,1
1577890113823-7279469c-9405-456d-ad07-8b3f114b5a0e,395191.39,93,24,1
1578040525071-c40714ef-7b14-4394-9f58-ea3220e41d56,243874.03999999998,251,27,1
1578138603312-4be3e49a-5184-4484-8a4b-50345ab6033f,21665.0,17,3,1
1578891434267-0f66c26d-8d12-4930-909d-72b5d55a741e,45689.0,112,7,1
1578731236020-7d475726-2354-44db-8b6f-a39c9674e672,358573.8,517,150,1
1578817567588-341a1202-494f-4466-860a-abb6f6220145,68698.0,60,2,1
1578894223066-9a3b476b-173f-4a32-b379-0497e0878412,13077.0,111,21,1
1574103611232-907627cc-36c0-46eb-8d35-15e921352f24,10446.0,142,60,1
1571351880451-dd7ad22a-b646-42fd-8742-d263b3b18af2,19729.0,41,5,1
1571746943098-76354547-123f-43da-831b-9c3241a7dc30,116541.3,59,6,1
1571834664257-f6cb6fb6-4723-4ef6-b0a2-65cc87f73547,9730.0,30,4,1
1572153698320-c0780c9d-a048-4ce1-b022-5650bb0f7313,21175.0,78,14,1
1572956084884-a3b511c8-1359-4d48-9063-e02d975261b3,103027.30000000002,948,248,1
1573361134680-75e5b802-91f2-4abd-b197-86c57db7870b,34059.0,92,11,1
1573561891086-ca25beb3-5932-4197-9d8f-3072ab2f909e,28456.0,176,76,1
1573809500199-d2767017-fcb0-4a1b-80b4-ec43993f2197,158878.1,779,160,1
1564741367839-5208c90f-8bad-49df-aec1-0be779c2f0e4,12180.0,62,19,1
1574128804834-77130b06-bb53-4ec3-b94c-7b8cbc36aeb4,109313.57,172,93,1
1572548990591-fcf9e135-f4aa-491a-bdd6-3a77bb26a695,176892.99,246,31,1
1574677140156-94697dc5-006b-46e4-8f5d-c56a75118c95,23386.0,48,14,1
1572899856064-20a812df-8d7e-41d4-bf87-f695bccb71ca,30805.0,52,11,1
1551760655414-5dfc1229-b192-4949-bce2-e0fe60dfbcec,48025.0,449,78,1
1572761583521-aba094b7-51d8-4dfe-99e2-58cd202863bb,28875.950000000004,168,72,1
1569242772002-8d4de0a7-578d-4e4f-a349-7675ec901432,11775.0,37,10,1
1531739360137-0b1a5c3f-724e-49fb-aabf-4bcbca078228,16445.0,80,9,1
1575709381423-f9be5e1c-4095-487d-94ab-99442f508745,88170.0,457,79,1
1576040958358-7c10f5c8-bc52-4bae-93e8-28741b5e749d,372723.05,4020,665,1
1569878653971-45d66f79-454a-4978-89a8-3bfc0f7b78ce,9485.25,49,11,1
1578479615287-1c1e49a5-54d7-4ab0-ae7e-93d6023b5752,8940.0,33,7,1
1571410932348-cb94ba41-02e5-4215-8ed9-322738e3093b,47964.0,119,24,1
1574885425305-1557d695-5fc8-4077-a237-c5fa8fc0c32b,75747.0,100,22,1
1579645812506-7d2c9b8d-0525-4d90-8701-5093f4126677,48623.0,550,136,1
1580021044180-e36ae419-a798-484d-ac3b-02802be55317,69250.67,185,50,1
1557397298991-b1aad3fd-3d95-4921-85d9-04a504c28606,263979.70999999996,1248,908,1
1581537923521-355792bd-7828-486c-b194-38353412ff7e,59130.0,201,58,1
1582618771878-7fd9d081-ed55-4db6-8b07-e7b93d6e4c5d,30520.0,81,23,1
1583084937898-f22bef56-a110-43e5-b614-980986fe6f24,15375.0,35,15,1
1575019031060-0d1755b1-fa55-4698-b4e5-24364ce6e20a,34030.0,337,165,1
1575958506436-2a2d4fab-9116-45ff-98f9-9a3494fa5900,19095.5,132,18,1
1576204353801-32ea95e3-0e14-4bb3-9b06-0ddbe883e105,69860.0,46,9,1
1577463455422-a97a489c-9f6f-4722-be80-5568d64a5ca4,25075.0,70,9,1
1574160318746-607e1fcf-7af5-41e5-8a2e-f50394be767c,156470.2,570,95,1
1528695661680-dbb44b05-80f8-428d-902e-1d97e414dd99,33940.0,250,10,1
1578579664599-d6aa6f6b-bbd4-4f07-91bc-675358d696ad,539276.5,400,110,1
1578991015975-bef04376-4d6e-45b1-9c99-187e32098583,20266.059999999998,22,2,1
1579147272986-ee58e4c0-16ce-48d1-b579-6b0dafa9ee2f,1114541.78,8541,3140,1
1579147272986-ee58e4c0-16ce-48d1-b579-6b0dafa9ee2f,751828.06,5640,2158,1
1579080402125-049f6953-7ae6-4f96-bd60-8f67a5620a28,100766.0,1064,153,1
1579630643146-7af37e84-30c3-4097-8e32-a3c5dbb902ff,43792.5,751,248,1
1579866923173-ac4a3529-66f8-44e7-a1c7-8e9da81bc4dc,63211.66,473,81,1
1580370970141-d22d036b-2365-45cc-b886-bdc10458f761,499412.36,143,60,1
1580403662231-04676b95-888a-4b63-a9a7-74f1c23d03f5,78905.1,65,6,1
1581094460697-dbee50f5-37df-46ee-949e-0fdbf601ebab,122100.08,105,44,1
1582188434850-b462865f-4ac2-4d01-a74c-0f4090c847ea,30565.0,234,64,1
1582200942834-c3a9224b-97ea-4310-a8eb-0c518ad68d69,79360.0,140,43,1
1582143676477-556e4bd2-368f-4d31-888e-dba823d54e3a,271380.0,1497,470,1
1582533813745-f64f36a2-8efb-4ca4-b492-0ffb2b88cefd,81624.0,294,64,1
1582964215877-9c16c338-69cd-4d08-b212-efaf917ea099,71873.17,1068,116,1
1584028974569-c000587d-4126-4149-b234-341d04b50735,145700.0,392,158,1
1584160749792-cb394f88-ee58-4568-b87b-a88736623980,136860.0,1405,429,1
1584359884562-4995383c-0d1d-4c39-a4ca-d86e1325a0e0,16595.129999999997,148,27,1
1583742602647-104645b7-ce5d-45c7-bff2-51f634366fc1,206690.7,697,173,1
1583742602647-104645b7-ce5d-45c7-bff2-51f634366fc1,182340.44,638,140,1
1495687068620-81ba05a5-32ca-40c7-bfef-987f44b4a29a,31732.0,162,49,1
1583761883800-6e5d06a3-b145-46e8-b70c-9d247f5f74a5,19923.75,150,53,1
1584984443754-1120dc91-dd23-4f7b-a67a-c402ec7ee142,154702.0,233,27,1
1573026594113-f0d39c4a-6af8-4a69-8d93-6ca7f6de8a23,348455.9,1533,231,1
1573543441854-0c782eaf-e4b5-4f87-a1ce-cc69c60d2004,222267.0,567,50,1
1573713359328-e2bc1017-0d9c-4a9c-bcd1-ca0b621509e7,85037.5,48,13,1
1573736542796-bf76e986-8004-497a-b2cc-01ec6d786054,25660.0,32,4,1
1573633715221-e6e59b21-9148-46a6-adac-3dfe8a5edd99,17720.0,27,38,1
1574664280945-fb51ba32-0527-4115-9074-09b547b6403f,105162.5,59,3,1
1574765709014-c474a6f5-61bf-412d-b3c0-bc0ff51e8f03,128937.25,632,350,1
1574776147464-e4b13b54-3eb2-4f21-a7af-6ecae23adabc,42167.0,234,41,1
1574843033605-05ff6990-5efd-45b5-803d-cfb9e5257506,223778.0,1434,726,1
1574843033605-05ff6990-5efd-45b5-803d-cfb9e5257506,223778.0,1434,726,1
1574953074350-18216a65-14e4-442b-ad83-0ae83ab36add,156461.0,111,25,1
1575006110009-4422f13e-bc51-4ca0-b035-97240434136e,29016.0,41,10,1
1575282397720-4ad57a2e-9652-4ff5-a2a1-eb50afa23671,50935.0,556,117,1
1484469191749-a2f0ee61-6bc9-4876-a688-2c4fbc3a5d9b,20038.1,112,35,1
1574697137111-9ef5c399-40c0-4a3d-b8bb-41b67612376a,12573.2,41,12,1
1576568639467-9d0f9f21-928d-4a00-af48-bc3c1267d775,75007.14000000001,495,176,1
1578033574725-099132f6-7e24-459f-86e1-0b34b607e8b0,412190.0,257,55,1
1578057341105-61ca2a3e-3242-4444-9145-8abdb36d79b4,191344.0,605,46,1
1566433212706-6a4da1a9-0b44-43c8-bfab-1e35c1f173b6,26333.5,277,73,1
1580504655613-5ce48ce7-cd2a-4da0-b815-f816ddf65ca0,140890.0,132,49,1
1580807375394-f85722ce-2c46-4c6b-87df-fd890c40dd9a,89846.94,84,4,1
1518982991598-66fa473a-35f9-4ed0-bfb6-91494ff60513,69695.0,379,60,1
1581592833539-6dc41c0a-40e1-4851-a839-524a0468a009,27680.0,37,24,1
1539900732440-ebc1d556-e4dd-4e1f-881e-10c2cc43868c,112803.28,1213,430,1
1528137258676-8bd4a13d-551d-4b8a-8396-60a364ba2238,31050.0,49,1,1
1583821613013-fc4322fa-5c07-4aec-8556-5f9e26074683,194590.0,399,100,1
1488671982541-76e11482-1a7d-4391-a305-972f0364a055,51313.560000000005,207,27,1
1584007435914-75dbaecd-6c7c-4e8a-964a-223081913b7d,23320.0,45,0,1
1584970220733-ac65e264-41f4-4271-8c0a-0b35e17bd357,119038.06,999,289,1
1575035333365-5ad1d99f-c8cf-4a4c-9d0e-484e941258d1,87156.9,1539,397,1
1575978959297-26856099-4cd3-4667-b307-3238d70feb12,10309.5,134,47,1
1493705323394-d31cfd0f-d159-415d-90f9-441fee7c6af5,69190.02,353,91,1
1576081333774-654b6df7-5c33-4e76-b3e0-74495b18db0e,53556.420000000006,617,61,1
1576866675186-ea667de9-c8cf-452f-b6b0-aa9578ba9850,29821.0,137,98,1
1576930426410-e0a3ddd1-9c84-488d-abee-2ac205e7199a,85299.0,474,177,1
1577095171795-f8de652d-0cc9-421f-810d-0a763bccf6d5,229061.25,1492,149,1
1578112072790-5d48006e-2dcc-42db-8177-33bc292b0b8d,58444.0,135,34,1
1578048064714-66e1ddfb-b99f-4657-a7be-fdf1e7c1968f,61670.52,564,393,1
1577824980825-dd945f13-4490-488e-905f-2e59656e1a6d,22674.0,159,55,1
1578852402019-8f7b2b43-8ef1-41e2-888d-bb79a928bb50,64630.0,640,240,1
1575185293079-6b5cfd55-f478-49e9-a305-b0c29beab9ce,68268.0,160,20,1
1578145208418-75de3687-583f-41a5-aa74-13c4f805705d,9705.0,62,42,1
1580175291080-14b2ac18-1310-44cd-b3ca-bf0b7fba7f97,18275.0,54,20,1
1573044386353-05866320-b313-4030-ad1f-75d39128960d,91777.6,330,60,1
1581747840696-22e498e7-f2eb-4e15-9b20-8a400f37d916,66738.0,197,47,1
1581968416181-3c781cd2-41c4-405e-988d-e06b71306cc9,23571.0,63,8,1
1582121284322-c5a07421-b948-4465-93fb-e339c170775f,173819.5,40,39,1
1581018329053-99c1573c-2fe2-4bfd-96eb-be7d8ae4c63a,66345.0,87,13,1
1582886488687-0faf66d6-ea8a-4487-9b96-ddbcb32ca170,153678.9,216,24,1
1582886488687-0faf66d6-ea8a-4487-9b96-ddbcb32ca170,248431.09999999995,350,80,1
1583745506448-83ef9a7b-72e2-41f4-a0e4-bcf4ea5775bf,32048.0,52,34,1
1583427952340-ae17c3ac-8178-4cc3-856d-1eefe34e28c2,22333.0,58,1,1
1584337951412-fe063aeb-9720-4b20-8578-cf543f295012,18276.0,68,16,1
1584546873359-f3397446-1c73-4353-9731-95981dd2c53e,118744.80000000002,281,51,1
1586002569865-5a21427c-b51b-4681-ab10-c744516b34f7,60043.67,521,262,1
1587616916102-ddd023cf-41e4-46c5-a82b-c37641be101f,279319.93,605,41,1
1588074812656-a7704f8b-5762-4e1e-a400-9f45cf32a8fe,17062.61,166,24,1
1587994651219-dd98b49f-b908-42da-ab7f-ff5f08effaef,156624.66999999998,1548,729,1
1587985140205-0e1bb700-f2ad-4006-8997-954676e28158,186527.0,659,116,1
1576593369352-57cab387-3050-4d47-a8a5-0c1fe1e5ecf1,225802.09999999998,544,236,1
1576830359568-d885ae23-afe2-45d7-9dd8-a7f56b09766f,85917.0,830,82,1
1576738135607-d145c5d1-cf0c-4e23-bee5-29379fda33ab,32630.0,288,136,1
1576663110949-dd570b4b-4862-4884-8db6-1e2cd99e922e,23270.08,143,18,1
1576931037507-7bb8d7bd-01b0-4c7b-84a8-8d47411ea037,63961.75,312,53,1
1578838174646-490609ca-aa8e-4a9a-91a8-d1062b3be275,112006.0,456,55,1
1579508479267-9c7230d4-151b-4ba3-959f-1505fa36b80f,29860.0,55,25,1
1580115921683-68f9d62c-0d43-4e2d-8df9-00a239cdb152,173220.0,358,18,1
1579300600479-2b273a28-75c3-4b62-84a2-302b0690ec75,30069.0,113,36,1
1525765427064-06226e4d-1cfe-4efa-9e34-69d8190f5093,51744.5,47,21,1
1581186807526-8e824ce4-f7ad-46b6-984f-ba55d0597e92,19718.0,160,21,1
1580816017932-5f32f422-b244-4dfc-ae9e-63ff25039ce2,59542.59,446,87,1
1581591996831-9061f05a-372d-496b-b5be-f8e805b392b3,40952.0,404,178,1
1582028096170-c771917e-ef29-4db1-ad99-440e58991c2b,31565.2,68,3,1
1582547625572-e53b3181-754d-4333-9065-6a35e0d7159d,60870.0,358,53,1
1583151515862-d099f8b8-422a-40a3-a742-69ec15db8122,15512.5,42,5,1
1582975340232-1ac182df-5149-43b2-a503-7aaff3362a9c,12224.0,247,57,1
1583517622658-29ffdb0d-1a74-495b-a9e0-05311bfbff60,82344.9,608,24,1
1583600738815-c441268e-aed7-419e-ad16-804d478f9435,22600.5,125,71,1
1584007387023-952f86e3-4c2c-4101-909d-7677c74597cc,23350.0,41,2,1
1584091701185-663b219a-a8e5-43ca-b4c4-33b2295ef640,55020.0,442,213,1
1574201611655-a9a484f6-9188-4240-a66b-5fea1a524ff6,12081.0,25,4,1
1584513847349-3151e8b1-710d-432e-9c68-7683fc968dd0,55198.0,151,15,1
1584973842631-1b9cc48e-9b03-46ee-9f71-674d733d336e,199787.2,614,41,1
1584977125629-6f3cab4a-4119-4c12-aeff-1cb1682df632,28738.03,235,145,1
1586897559191-f97b47c8-b64c-4bf3-958c-c8620c23f989,260758.5,963,89,1
1589950790013-17a4aa46-7cee-4861-9681-099d4c6ccde6,385066.31,33,4,1
1590746385239-3ac5b278-71d1-4808-a7b1-53ca038a1b49,157510.89,607,109,1
1590837911613-ee926eb9-d555-4b13-a835-70246f26431e,68501.0,348,40,1
1524345283487-74553086-5b4f-488f-ba0f-152b534344a1,954900.0,215,50,1
1563990632975-c49a4e8d-0885-4caa-bdef-8ce76cf0bf5e,166600.22,318,93,1
1579852620542-f160f666-fa0c-49f8-875c-ba96b86ffff1,35362.0,99,34,1
1580569269510-61b20961-7142-452a-8f78-6ef1f44597dc,28456.0,97,40,1
1580800203505-6fc07d17-506f-44fc-b8b6-d4a1ed803c00,41571.0,508,226,1
1581083668777-3927a2b1-9abc-470e-bfd0-2c0f6cf1b381,18220.0,68,4,1
1581419354475-55a3b7b1-0e5e-419e-8d17-24bc1b3c2089,26700.0,111,8,1
1582518453036-c7c044d5-8602-40d5-8be4-c3ff9d54edfb,178437.0,113,46,1
1580473558936-859cb407-0cd6-481a-bd74-127c310123cc,97407.7,1450,207,1
1583137051001-e23913d1-2f3f-4b0c-916d-ab9c0ee8dead,41810.0,180,5,1
1582563071724-4daefdf7-e513-4a85-9738-c203aed3722d,125344.08000000002,791,576,1
1583654600058-f4c30cbf-7ba9-42e6-99bd-d3ccadd88db4,288760.0,446,80,1
1583654600058-f4c30cbf-7ba9-42e6-99bd-d3ccadd88db4,567532.0,877,118,1
1583829680784-1c16abcf-946d-4051-b714-89e11dd7c394,31020.0,76,7,1
1584038182567-d760af30-680b-492c-8b43-442422092fed,659949.98,137,73,1
1584529449682-892edc61-9e46-46ad-a491-e3dd66eff898,76367.06,1680,343,1
1582398202239-7dbcddab-4b65-4ad8-86d6-1dd777e37c19,80416.56,362,46,1
1584968086701-176a05d5-1e63-42c0-8510-e324866d73ff,47385.0,73,13,1
1584975422865-98e707b6-934f-4256-b2a2-8a98bd5de754,33517.5,55,9,1
1585133618358-c9815800-b2d5-424f-9c3f-3674d73fc313,162753.37,90,4,1
1586179271183-1cc3c775-42ea-4c52-8f56-c8a3945a336d,35480.0,219,77,1
1586521811352-3c7fcca0-a75a-4092-8d36-ab30b9920a8c,52769.0,167,24,1
1585307415452-56d67708-5e0d-43eb-a902-bf68862e816a,35766.0,82,46,1
1589523368152-2d3392b2-57ae-412c-a771-4f7c743aa312,107396.4,316,22,1
1589523368152-2d3392b2-57ae-412c-a771-4f7c743aa312,176836.0,322,25,1
1588941500252-4eed61c6-845c-4329-8a80-362c0e8da2f9,276259.9,449,25,1
1583769332326-3b5e0d40-4538-407a-ad50-ef543ae01ee4,93028.0,559,116,1
1591015371122-0e9f0941-45a7-4abc-812d-6196ed0460be,30098.0,93,3,1
1590753672616-80cfc121-e6dc-4c85-bbcc-ddb49172cb88,55546.0,453,124,1
1576092092890-8ede975b-f86b-4237-89d2-534e5eaab479,167492.0,66,8,1
1580163314447-326de5a5-740b-4360-9c87-c13157eb3a63,107720.0,94,24,1
1580306051462-f474fcf6-f570-4a08-9879-b1b2b7ca032b,70062.5,845,331,1
1580461087325-d449a78e-79b5-4b3a-b6ed-27759386bcb9,22070.0,27,8,1
1580898565375-b821e8fe-8376-4bd3-8fc9-7ee54f41ae61,704825.36,4665,1334,1
1580435381981-f2c8e7b0-1cfe-42ad-9136-c801da8febce,37748.5,497,65,1
1581494003474-4ab504e1-15c3-4cec-8a31-26c278611bed,21377.0,157,45,1
1582102703504-c34de850-b110-471c-80ba-08e8eef31427,10321.5,39,3,1
1582176746702-f0d985ac-c445-4b2f-b999-2f1f7c925ec7,79027.0,569,172,1
1570048356099-ab633b0b-13b9-4455-aada-a021aba1f767,43613.99,220,29,1
1582818980318-c8b2918f-7be1-4724-9495-1d4ddc06dabe,185324.5,2296,416,1
1583224471355-eeaa8560-846c-40d2-ab76-950dac15663a,48188.240000000005,337,153,1
1583305779543-c2aceb8a-788c-4b3f-94c5-651bfe0b492d,22154.0,61,12,1
1584190734143-93d2694e-c1bd-4b4c-b161-068f30ffb71f,11867.6,59,11,1
1584184770059-8b203d13-0023-4c22-92c8-8f4194ea0da7,194214.0,672,66,1
1584362196481-0e6dda18-05db-4e86-84b5-cd549c72ff00,116810.0,840,200,1
1584362196481-0e6dda18-05db-4e86-84b5-cd549c72ff00,135578.0,1014,409,1
1584277143052-eda616a4-877e-4c1b-86f8-0f7ef5ed9f3a,113811.75,389,112,1
1584986022737-cff53979-433b-438d-94b9-85fd8aa52180,679449.8,2939,280,1
1587892186662-03ac2694-6d9e-4eac-a7c8-3ceefcd13175,348126.12,2546,561,1
1587653176956-aeb43042-6c96-42e9-acd6-c46f031a3348,27913.5,209,38,1
1588690665246-b3b27cc1-3acd-4c9f-a678-e2c5e4def9b4,38751.990000000005,165,111,1
1589479493395-97c747a7-5c69-4762-a78d-1208fb9f998a,30557.0,254,60,1
1590134671750-e5309e09-a3a7-481a-bf7e-84c43769881d,141912.25,531,67,1
1590237716352-093bcec8-b680-4c0b-a708-2fd51afde920,122316.08,21,6,1
1590387526298-214f77a4-94d7-4d84-bc32-52ecbc334e5f,14250.0,125,44,1
1589986133259-562f1ca1-ba8f-4843-bc60-010c13ebc8b9,161473.65,209,23,1
1590834089523-aa4a0b33-17ec-47cd-be48-4200dc7336ec,241344.0,281,125,1
1591216656962-6ab2b821-8872-4160-8b95-92b154949b85,36325.0,122,13,1
1486237632690-8593d7c8-f964-4f65-b990-4dea238e1a43,178442.8,188,19,1
1576259218156-3c41c9ac-41bb-4aa8-adaa-0e432b95126a,17880.0,55,8,1
1576005760580-ba632031-fa13-4260-933e-bbb1d52dc76b,160571.0,380,66,1
1577027785733-e6e522b8-a22d-45f1-947f-bcbfa932a42f,47595.0,355,60,1
1578472527126-ebb78efd-848b-4e38-83ef-5954a779677c,107556.57,91,40,1
1578662150581-46ecceb6-c1d7-462f-a694-2d0066124ac5,193757.18,579,153,1
1535750017908-72babe2b-2627-4db3-9cc5-3586f1077476,133930.0,57,8,1
1579003836442-f06f70d3-93ac-48fb-aa4d-7851fe861254,15247.0,130,48,1
1579498254957-4217db97-0c77-447b-88f6-91f8cdbdfefe,39135.0,110,6,1
1574709137911-0327d8ec-9ddd-43ca-92b1-57a50949607d,44780.0,26,2,1
1582346694773-0367e244-1f88-482b-bdd1-7ae90f9af8e3,421717.93,3055,938,1
1582718713251-5fab2dc4-e654-4d8b-8e32-965e660ef94f,125915.0,206,18,1
1584127344675-bf382bff-4ce5-470a-98e4-dc8db83e03de,40741.0,129,40,1
1522935751244-ab2433d7-0470-4e36-b8c3-f24165bd0f08,75780.0,139,16,1
1584016819628-3b3b644f-a7ab-4e54-896d-2e8ecb7715a4,124591.0,237,52,1
1585664457086-93e89197-abc4-4a4b-b305-27fb8cb78b38,239220.0,6707,1109,1
1572089558457-1b1822d1-28e0-4399-90a4-224a6fd9ccea,77870.76999999997,712,280,1
1529382861020-4ebf6df0-f965-4a7d-a572-e019e4c74890,75699.82999999999,262,33,1
1588786958043-693531a5-8405-4bea-9ee2-b7c968f1fd72,58023.5,567,58,1
1588164642706-e93761dd-82a2-48fd-9301-c1616073a218,473596.0,809,182,1
1589354718984-f7b0e0b9-c05e-486b-b009-ad703381f50e,170657.71,82,32,1
1587161800031-77394e5f-9340-41e9-9074-0b3aa627adda,117788.1,829,372,1
